"","user_id","user_group"
0,"822256642192527365",0
1,"47197708",0
2,"100530658",0
3,"16182819",0
4,"15852085",0
5,"825811706798485504",0
6,"24252611",0
7,"16320885",0
8,"242849343",0
9,"1653547458",0
10,"481556667",0
11,"163995093",0
12,"16909343",0
13,"251018023",0
14,"106316874",0
15,"49292083",0
16,"49360504",0
17,"174610243",0
18,"2558027593",0
19,"498241523",0
20,"17159211",0
21,"17221762",0
22,"17712312",0
23,"25956756",0
24,"1107755834",0
25,"1729003843",0
26,"1140822781",0
27,"863913327277330436",0
28,"536501750",0
29,"1151933252",0
30,"26125943",0
31,"26673789",0
32,"873588187914014722",0
33,"874405711",0
34,"876040219",0
35,"181731262",0
36,"18407931",0
37,"57175518",0
38,"188328580",0
39,"126498387",0
40,"2756388564",0
41,"1902725179",0
42,"57903765",0
43,"579591045",0
44,"58290199",0
45,"2779491677",0
46,"58869220",0
47,"89985399",0
48,"27952164",0
49,"60950932",0
50,"2842034452",0
51,"2846955513",0
52,"1429227859",0
53,"1434240264",0
54,"920706315957219329",0
55,"623473063",0
56,"21042599",0
57,"20438527",0
58,"145497573",0
59,"922635874025828352",0
60,"28912098",0
61,"20735206",0
62,"1441793414",0
63,"932819575",0
64,"20760855",0
65,"1510708483",0
66,"93305727",0
67,"1511154877",0
68,"21452335",0
69,"152371308",0
70,"938613388820672513",0
71,"93904951",0
72,"941224903",0
73,"702465173919956992",0
74,"705873262094331904",0
75,"154477339",0
76,"943241734179389440",0
77,"21638203",0
78,"944761292",0
79,"3031797886",0
80,"702248159276359680",0
81,"299876795",0
82,"221598007",0
83,"22502126",0
84,"2239111442",0
85,"159771566",0
86,"96021946",0
87,"2265227667",0
88,"980184442441363456",0
89,"2312175253",0
90,"753945198",0
91,"322889609",0
92,"166794553",0
93,"1668489684",0
94,"763184359444733952",0
95,"1691499066",0
96,"1695156122",0
97,"32729066",0
98,"764904569788768256",0
99,"2355127716",0
100,"170751954",0
101,"2341318646",0
102,"232616152",0
103,"329888335",0
104,"3309032024",0
105,"17277059",0
106,"2381098465",0
107,"1008775153461972999",0
108,"1010242938",0
109,"334450525",0
110,"17694306",0
111,"17819471",0
112,"787706523040485376",0
113,"240404003",0
114,"2403618472",0
115,"3420727935",0
116,"18067164",0
117,"18076044",0
118,"786470666",0
119,"1023320856",0
120,"17941160",0
121,"1029740258",0
122,"796473629617819652",0
123,"246565746",0
124,"1845315188",0
125,"24439201",0
126,"24796805",0
127,"2456990936",0
128,"248817681",0
129,"3693657687",0
130,"192060577",0
131,"2480198569",0
132,"374035508",0
133,"1151922354",0
134,"1957951376",0
135,"823522731333484544",0
136,"376531194",0
137,"117297806",0
138,"1970398459",0
139,"25777804",0
140,"825892758246268928",0
141,"26037322",0
142,"25867779",0
143,"259400496",0
144,"206086913",0
145,"39526741",0
146,"396158429",0
147,"1220414546",0
148,"2073451",0
149,"2616562770",0
150,"1252882802",0
151,"841195761735991297",0
152,"407065731",0
153,"26668186",0
154,"26750313",0
155,"27060462",0
156,"21612122",0
157,"2751501273",0
158,"1356904436",0
159,"875654998666772480",0
160,"1368501307",0
161,"43414431",0
162,"2204182141",0
163,"1391090496",0
164,"1392818958",0
165,"438513294",0
166,"2835311865",0
167,"2832583525",0
168,"276998439",0
169,"892454159420731393",0
170,"4437179654",0
171,"28626403",0
172,"224819989",0
173,"897787288784162817",0
174,"22560682",0
175,"900842516374736897",0
176,"14630585",0
177,"456890055",0
178,"148851257",0
179,"149623220",0
180,"914862526608941056",0
181,"292801277",0
182,"922043808",0
183,"2290352837",0
184,"469338840",0
185,"29179990",0
186,"29609464",0
187,"15329507",0
188,"292287501",0
189,"29764324",0
190,"294751800",0
191,"476644075",0
192,"156166612",0
193,"305141083",0
194,"49251919",0
195,"16253962",0
196,"2440561207",0
197,"16378395",0
198,"50499066",0
199,"3101168904",0
200,"3147901760",0
201,"24782760",0
202,"51921726",0
203,"1684084622",0
204,"250695347",0
205,"990283183",0
206,"3178657344",0
207,"3181656947",0
208,"17014037",0
209,"54415892",0
210,"551590272",0
211,"2545155689",0
212,"3244353498",0
213,"55190386",0
214,"2558240583",0
215,"32737534",0
216,"3288774262",0
217,"55834671",0
218,"566673553",0
219,"257363233",0
220,"568394922",0
221,"18159075",0
222,"18166092",0
223,"32840458",0
224,"2609288811",0
225,"3346859062",0
226,"18278047",0
227,"264268489",0
228,"105228914",0
229,"3310992840",0
230,"2657499877",0
231,"600390782",0
232,"601238848",0
233,"1859409636",0
234,"3315421760",0
235,"18585025",0
236,"3390289323",0
237,"188959036",0
238,"33150283",0
239,"334776400",0
240,"19110416",0
241,"27571326",0
242,"63843485",0
243,"2806545618",0
244,"20336168",0
245,"2822758213",0
246,"36753",0
247,"20829322",0
248,"28595549",0
249,"28666178",0
250,"1308734377",0
251,"2892876317",0
252,"29072390",0
253,"379166669",0
254,"3739987096",0
255,"388655565",0
256,"37673508",0
257,"3932238389",0
258,"14303737",0
259,"298783747",0
260,"3011540220",0
261,"742143",0
262,"1447437536",0
263,"144900421",0
264,"401625193",0
265,"38618897",0
266,"145897635",0
267,"402495326",0
268,"75895921",0
269,"22788049",0
270,"392425423",0
271,"40353407",0
272,"4060962981",0
273,"768483965493731328",0
274,"4105884598",0
275,"4302146056",0
276,"2355254263",0
277,"311677386",0
278,"1591058462",0
279,"159364231",0
280,"4183389820",0
281,"160005486",0
282,"2395239080",0
283,"43010504",0
284,"792443212510167040",0
285,"3180810578",0
286,"43607278",0
287,"799015223583719424",0
288,"3190275836",0
289,"4435673712",0
290,"2422058654",0
291,"812454149912662017",0
292,"322644588",0
293,"2444364156",0
294,"819118466829406208",0
295,"819609327518498816",0
296,"459203251",0
297,"4830942899",0
298,"3291082352",0
299,"4849416063",0
300,"822910802864865285",0
301,"463199123",0
302,"82266843",0
303,"4518289342",0
304,"821454811954487296",0
305,"503794853",0
306,"4708521556",0
307,"513949316",0
308,"3471479357",0
309,"834478468494716928",0
310,"2620052996",0
311,"2646323353",0
312,"184621112",0
313,"4840141947",0
314,"1856498408",0
315,"557379273",0
316,"563983779",0
317,"364563540",0
318,"49186311",0
319,"1924109718",0
320,"1929624919",0
321,"852174123589672961",0
322,"5849252",0
323,"6013272",0
324,"2793020114",0
325,"201128260",0
326,"61313956",0
327,"3881098642",0
328,"875904034372288512",0
329,"389905925",0
330,"284513272",0
331,"626325617",0
332,"210990232",0
333,"520210051",0
334,"66061729",0
335,"2876041031",0
336,"695062579073409024",0
337,"2882200709",0
338,"2901264769",0
339,"701949919125499906",0
340,"89978897",0
341,"413347462",0
342,"218993498",0
343,"566820033",0
344,"422164503",0
345,"716005268535001088",0
346,"718816526279712768",0
347,"4286769738",0
348,"586138333",0
349,"2984340345",0
350,"913619981623074816",0
351,"727668325606690816",0
352,"733358990990659585",0
353,"3001485537",0
354,"2256847818",0
355,"913204567",0
356,"738382430332063745",0
357,"226571278",0
358,"44413144",0
359,"44148907",0
360,"301328205",0
361,"931039604",0
362,"624850881",0
363,"759581804",0
364,"64408317",0
365,"23274387",0
366,"23420667",0
367,"467458904",0
368,"4715948496",0
369,"948223698649124870",0
370,"3229852476",0
371,"4736581161",0
372,"67137054",0
373,"953967562559229953",0
374,"237005268",0
375,"702628810483765249",0
376,"958120928541634560",0
377,"23894420",0
378,"3311999641",0
379,"79272691",0
380,"708591362",0
381,"49250145",0
382,"33534293",0
383,"335922191",0
384,"712308834635816960",0
385,"494708575",0
386,"3381655032",0
387,"71829084",0
388,"815251442172915712",0
389,"994134772762005504",0
390,"820327694684606465",0
391,"53082555",0
392,"727432663",0
393,"547915504",0
394,"821486283042209792",0
395,"824267801674194945",0
396,"254893631",0
397,"739937259131174912",0
398,"355265834",0
399,"354253457",0
400,"101774284",0
401,"56465379",0
402,"829847315812855809",0
403,"754783905367068672",0
404,"36303972",0
405,"2607703608",0
406,"261019817",0
407,"366331958",0
408,"261022069",0
409,"7576162",0
410,"36728692",0
411,"368457168",0
412,"265461503",0
413,"2661946357",0
414,"84704300",0
415,"766158205",0
416,"849880970",0
417,"3724407077",0
418,"855418722869280768",0
419,"769239688993312768",0
420,"112183439",0
421,"272448767",0
422,"85946578",0
423,"859999825",0
424,"700732514210451459",0
425,"376352361",0
426,"380949039",0
427,"862371930",0
428,"77079110",0
429,"2777078464",0
430,"118326219",0
431,"781555354207416321",0
432,"38484736",0
433,"873141869814833156",0
434,"389076701",0
435,"392367763",0
436,"790990019208945665",0
437,"875742306493661184",0
438,"797072965070364672",0
439,"883316545",0
440,"40378366",0
441,"2840365635",0
442,"1287462564",0
443,"28615834",0
444,"806794262004150273",0
445,"887688169",0
446,"89246056",0
447,"893866556",0
448,"820037073818316800",0
449,"821009142626349056",0
450,"1358290958",0
451,"4239110237",0
452,"753693711830097920",0
453,"903353964560711680",0
454,"905249359",0
455,"29300165",0
456,"138809881",0
457,"4259087063",0
458,"764503116",0
459,"141403861",0
460,"829808941815230464",0
461,"439555284",0
462,"830248782994370562",0
463,"45038362",0
464,"779112394391851009",0
465,"923588571252084737",0
466,"1527009206",0
467,"456714411",0
468,"789259319334363136",0
469,"4634915592",0
470,"15486163",0
471,"797104970",0
472,"470847932",0
473,"4789980072",0
474,"866462569577447424",0
475,"31127446",0
476,"807807715099680768",0
477,"48219360",0
478,"4827984385",0
479,"3166046356",0
480,"815218808101158912",0
481,"816619241503866880",0
482,"316124993",0
483,"952442351905058816",0
484,"4852986681",0
485,"489475164",0
486,"960269870280556544",0
487,"892575943071596545",0
488,"960928634809790464",0
489,"967570864731500544",0
